Price,Area,Bedrooms,Bathrooms,Floors,AccessWidth,FacadeWidth,LegalStatus,Furnishing,CommuneDensity,CommuneCount
6.6,39.0,3.0,4.0,5.0,2.0,3.4,1,0,1.7,17.0
5.75,55.0,4.0,4.0,5.0,6.0,4.85,1,1,0.71,8.0
6.3,90.0,5.0,4.0,3.0,8.0,5.5,1,1,0.07,7.0
6.95,54.6,4.0,6.0,5.0,11.0,4.0,1,1,0.21,11.0
3.55,72.0,4.0,3.0,3.0,3.0,5.0,1,1,0.57,6.0
5.98,52.0,4.0,5.0,5.0,6.0,4.0,0,1,0.21,11.0
11.79,120.0,3.0,3.0,2.0,6.0,5.0,1,1,0.72,15.0
6.8,53.0,3.0,2.0,2.0,8.0,5.0,1,1,0.72,15.0
8.3,46.0,4.0,3.0,4.0,3.0,4.0,1,1,0.22,13.0
16.5,109.0,4.0,2.0,2.0,6.0,6.0,1,1,0.99,9.0
11.5,46.0,6.0,5.0,5.0,5.0,3.3,1,1,1.7,17.0
3.5,50.0,2.0,2.0,2.0,3.0,4.0,1,1,0.16,34.0
4.4,43.0,4.0,4.0,5.0,3.0,5.0,1,1,0.25,16.0
4.5,59.0,2.0,2.0,2.0,5.0,5.2,1,1,0.16,34.0
5.5,60.0,3.0,3.0,3.0,4.0,5.0,1,1,0.28,10.0
4.3,38.0,4.0,4.0,5.0,3.0,4.0,1,1,0.25,16.0
8.0,42.0,4.0,4.0,5.0,3.5,4.3,1,1,1.46,15.0
10.5,78.0,5.0,3.0,3.0,2.5,3.5,1,1,0.99,9.0
11.5,33.0,4.0,5.0,5.0,10.0,3.4,1,0,1.7,17.0
12.0,37.0,3.0,4.0,6.0,3.0,3.5,1,1,1.7,17.0
8.0,45.0,5.0,3.0,5.0,4.0,3.8,1,0,0.15,17.0
8.2,42.0,3.0,3.0,5.0,4.0,5.0,1,1,0.99,9.0
7.0,40.0,4.0,4.0,6.0,2.5,4.5,1,1,0.25,16.0
10.0,40.0,4.0,3.0,4.0,2.0,6.0,1,0,1.41,13.0
10.5,37.0,3.0,3.0,4.0,4.0,5.0,0,1,0.33,8.0
8.6,38.0,4.0,4.0,5.0,5.0,6.0,1,1,0.3,15.0
8.7,55.0,4.0,3.0,3.0,2.0,4.4,1,1,0.25,16.0
0.98,34.0,3.0,2.0,2.0,3.0,3.0,0,1,0.07,7.0
10.0,50.0,6.0,6.0,7.0,5.0,6.3,1,1,0.09,22.0
10.0,56.0,4.0,3.0,4.0,7.8,4.0,1,1,0.52,10.0
4.25,100.0,3.0,3.0,3.0,5.0,5.0,1,1,0.09,22.0
4.5,30.6,3.0,4.0,5.0,2.5,3.15,1,0,0.3,15.0
4.8,94.0,4.0,3.0,2.0,3.0,5.0,1,1,0.09,22.0
5.6,64.3,4.0,3.0,2.0,5.0,4.2,1,1,0.68,11.0
17.0,80.0,4.0,5.0,4.0,8.0,5.0,1,1,0.16,34.0
5.35,78.0,4.0,5.0,3.0,6.0,5.0,1,1,1.93,11.0
6.45,60.0,4.0,5.0,4.0,7.0,4.0,1,1,0.19,10.0
2.8,74.0,1.0,1.0,1.0,5.0,4.0,1,1,0.16,34.0
5.2,50.0,4.0,4.0,4.0,5.0,4.0,1,0,0.68,11.0
7.9,36.0,4.0,5.0,6.0,3.0,4.6,1,1,1.41,13.0
4.4,65.0,4.0,4.0,4.0,2.5,5.0,0,0,0.59,7.0
6.8,58.0,5.0,5.0,4.0,4.0,5.7,1,1,0.19,10.0
7.8,55.0,4.0,5.0,3.0,5.0,5.0,1,1,0.16,34.0
6.2,105.0,3.0,3.0,2.0,6.0,5.22,1,1,0.04,16.0
3.4,44.4,2.0,1.0,2.0,2.0,5.3,1,1,0.09,22.0
15.9,56.0,6.0,4.0,6.0,3.5,4.0,1,1,1.46,15.0
6.3,101.0,3.0,3.0,3.0,3.5,5.4,1,1,0.09,22.0
2.8,100.0,4.0,4.0,2.0,5.0,4.0,1,1,0.16,34.0
6.2,67.0,5.0,3.0,3.0,6.0,4.0,1,0,0.19,10.0
5.6,38.5,4.0,4.0,3.0,8.0,4.0,1,1,0.67,15.0
3.0,70.0,4.0,3.0,2.0,3.0,5.0,1,1,2.33,10.0
2.6,56.0,4.0,3.0,3.0,4.0,4.6,1,1,0.13,24.0
15.0,93.0,4.0,4.0,4.0,5.0,5.3,1,1,0.67,15.0
5.0,35.0,6.0,4.0,5.0,5.0,3.5,1,1,0.3,15.0
7.6,35.0,3.0,4.0,5.0,2.5,3.2,1,1,1.7,17.0
7.8,52.0,4.0,3.0,3.0,4.0,4.0,1,1,0.52,10.0
6.2,66.5,3.0,3.0,2.0,3.0,5.14,1,1,0.52,10.0
7.9,43.0,4.0,4.0,4.0,3.0,4.6,1,1,0.3,15.0
3.85,115.8,3.0,2.0,1.0,5.0,4.0,1,1,0.12,14.0
11.7,50.0,4.0,4.0,5.0,6.0,4.0,1,0,0.3,15.0
5.68,33.0,3.0,4.0,4.0,1.5,3.2,1,1,1.7,17.0
5.5,35.0,4.0,4.0,5.0,2.0,4.0,1,1,0.3,15.0
4.6,42.0,2.0,2.0,2.0,2.0,3.0,1,1,0.3,15.0
4.15,25.0,3.0,4.0,5.0,3.0,4.0,1,1,0.3,15.0
19.0,50.0,4.0,6.0,8.0,6.0,5.0,1,1,0.65,8.0
1.5,85.0,3.0,2.0,1.0,6.0,5.0,1,1,0.06,16.0
7.0,50.0,4.0,3.0,5.0,3.0,4.0,1,1,0.22,13.0
5.68,58.0,3.0,3.0,3.0,2.0,4.0,1,1,0.3,15.0
2.8,46.0,3.0,4.0,3.0,4.5,4.0,1,1,2.33,10.0
2.2,42.0,3.0,3.0,3.0,4.5,4.0,1,0,0.67,15.0
7.1,31.0,3.0,4.0,5.0,3.5,4.0,1,1,0.31,10.0
5.4,28.0,3.0,4.0,5.0,3.0,3.0,1,0,0.3,15.0
9.0,45.0,5.0,4.0,5.0,4.0,4.0,1,0,0.3,15.0
5.7,35.0,3.0,4.0,5.0,4.0,4.5,1,1,0.22,13.0
21.5,60.0,6.0,7.0,7.0,10.0,5.0,1,1,0.33,8.0
17.5,75.0,3.0,2.0,3.0,6.0,5.0,1,1,0.33,8.0
5.1,79.3,3.0,3.0,3.0,2.5,6.0,1,1,0.39,9.0
6.45,67.0,3.0,2.0,2.0,3.0,4.6,1,0,0.72,15.0
3.93,38.0,3.0,3.0,4.0,3.0,4.0,1,1,0.24,20.0
2.46,32.0,3.0,3.0,4.0,4.0,4.0,1,1,0.13,30.0
3.75,41.0,4.0,4.0,4.0,2.5,5.0,1,1,0.24,20.0
7.7,100.0,2.0,3.0,2.0,3.0,4.0,1,0,0.72,15.0
2.78,33.0,3.0,3.0,4.0,4.0,4.0,1,1,0.13,30.0
4.1,32.0,3.0,3.0,4.0,2.5,2.5,1,1,0.24,20.0
10.5,50.0,3.0,3.0,6.0,4.0,4.5,1,1,0.22,13.0
6.95,33.0,3.0,4.0,5.0,2.2,3.3,1,1,0.29,13.0
11.5,45.0,4.0,3.0,4.0,3.0,4.0,1,1,0.22,13.0
8.2,42.0,5.0,5.0,5.0,6.0,3.7,1,1,0.15,17.0
0.81,93.0,3.0,2.0,1.0,6.0,6.0,1,1,0.06,16.0
8.1,40.0,4.0,3.0,4.0,2.5,3.3,1,1,0.33,8.0
10.0,85.0,4.0,5.0,4.0,6.0,6.0,1,1,0.61,12.0
3.9,47.4,4.0,3.0,4.0,2.3,3.3,1,1,0.13,30.0
5.4,90.0,1.0,1.0,1.0,5.0,6.0,1,1,0.21,11.0
13.8,60.0,4.0,5.0,6.0,5.0,4.2,1,1,0.22,13.0
10.0,62.0,5.0,5.0,4.0,6.0,6.0,1,1,1.7,17.0
7.45,34.0,3.0,4.0,5.0,2.5,4.2,1,1,1.7,17.0
11.0,47.0,4.0,5.0,4.0,10.0,5.3,1,1,0.52,10.0
6.05,40.0,3.0,4.0,5.0,3.0,4.6,1,1,0.29,13.0
5.9,72.2,2.0,2.0,1.0,4.0,4.0,1,1,0.72,15.0
7.1,58.0,4.0,3.0,2.0,5.0,4.0,1,1,0.61,12.0
6.0,60.0,5.0,5.0,5.0,8.0,5.0,1,1,0.19,10.0
21.8,50.0,6.0,6.0,7.0,8.0,5.0,1,0,0.65,8.0
4.0,43.0,2.0,2.0,1.0,5.0,4.0,0,1,0.21,11.0
18.0,60.0,6.0,5.0,5.0,5.0,4.0,1,1,1.7,17.0
18.9,70.0,5.0,4.0,5.0,8.0,4.8,1,1,0.65,8.0
12.5,64.0,2.0,2.0,1.0,5.0,6.15,1,1,0.29,13.0
5.2,52.0,4.0,3.0,2.0,4.5,4.0,0,1,0.21,11.0
4.6,32.0,3.0,1.0,3.0,6.0,3.2,1,1,0.52,10.0
10.6,43.0,4.0,4.0,5.0,2.0,4.0,1,1,1.41,13.0
6.3,33.0,4.0,4.0,5.0,3.0,4.0,1,1,0.33,8.0
5.0,51.0,3.0,2.0,2.0,3.0,3.6,1,0,0.52,10.0
0.99,46.0,2.0,2.0,2.0,2.0,6.0,1,1,0.07,15.0
9.6,32.0,4.0,3.0,5.0,4.0,3.5,1,1,0.33,8.0
15.8,72.0,4.0,6.0,4.0,8.0,5.0,1,1,0.72,15.0
5.7,35.0,4.0,4.0,5.0,2.8,3.9,1,1,0.35,14.0
6.75,81.0,2.0,2.0,2.0,7.5,4.5,0,0,0.09,6.0
5.0,45.0,4.0,5.0,6.0,4.0,4.0,1,1,0.22,13.0
6.0,45.0,4.0,3.0,5.0,3.0,4.0,1,0,0.35,14.0
7.5,56.0,4.0,4.0,4.0,8.0,4.0,1,0,0.68,11.0
2.28,76.0,3.0,3.0,3.0,8.0,4.0,1,1,0.06,16.0
12.8,45.0,2.0,2.0,3.0,2.0,3.6,1,0,1.46,15.0
11.2,35.0,3.0,5.0,6.0,5.0,5.2,1,1,0.99,9.0
7.5,52.0,3.0,3.0,3.0,8.0,4.0,1,1,0.68,11.0
25.0,84.0,6.0,3.0,3.0,4.0,5.6,1,1,1.7,17.0
12.3,53.0,8.0,7.0,6.0,2.5,4.5,1,1,0.99,9.0
7.1,43.0,4.0,3.0,4.0,2.5,3.81,1,0,0.35,14.0
8.95,60.0,4.0,6.0,5.0,8.0,4.0,1,1,0.61,12.0
4.55,100.0,2.0,3.0,1.0,7.5,5.0,1,1,0.1,4.0
5.2,87.0,3.0,3.0,2.0,3.0,6.0,1,1,0.04,16.0
6.69,40.0,3.0,4.0,5.0,5.0,4.0,1,1,0.61,12.0
5.4,94.0,1.0,1.0,1.0,4.0,6.0,1,0,0.16,34.0
7.85,105.0,3.0,3.0,3.0,7.5,5.0,1,1,0.57,6.0
4.15,76.0,3.0,1.0,1.0,5.0,4.0,1,1,0.21,11.0
4.5,63.0,4.0,4.0,4.0,3.0,4.0,1,1,0.59,7.0
5.4,32.0,3.0,4.0,5.0,2.5,5.0,1,1,0.35,14.0
7.3,68.0,2.0,1.0,1.0,6.0,4.15,1,0,0.61,12.0
6.25,90.0,4.0,5.0,4.0,4.0,4.5,1,1,0.15,17.0
11.0,53.0,6.0,5.0,5.0,3.0,6.0,1,1,1.41,13.0
6.2,36.0,3.0,4.0,5.0,3.0,4.0,1,1,0.22,13.0
8.95,60.0,4.0,6.0,5.0,6.0,4.0,1,0,0.61,12.0
6.7,36.0,3.0,3.0,4.0,4.0,4.0,1,1,0.31,10.0
23.6,80.0,1.0,1.0,1.0,8.0,4.0,1,1,1.3,10.0
5.5,40.0,3.0,4.0,4.0,3.0,4.0,1,1,0.24,20.0
20.5,64.2,5.0,6.0,5.0,10.0,4.0,1,1,2.04,10.0
16.0,50.0,4.0,4.0,6.0,12.0,4.0,1,1,0.3,15.0
15.0,44.0,4.0,4.0,4.0,8.0,4.0,1,1,1.41,13.0
10.7,45.0,4.0,5.0,4.0,5.0,5.0,1,1,0.61,12.0
4.05,37.0,3.0,3.0,3.0,4.0,4.0,1,1,0.61,12.0
5.4,57.0,4.0,2.0,2.0,3.0,4.0,1,1,0.52,10.0
6.8,54.0,4.0,4.0,3.0,5.0,4.8,1,1,0.16,34.0
3.2,25.0,2.0,1.0,2.0,3.0,3.0,1,0,0.52,10.0
12.5,100.0,4.0,4.0,4.0,8.0,5.0,1,1,0.16,34.0
18.5,45.0,4.0,5.0,6.0,6.0,3.0,1,1,0.65,8.0
7.8,75.0,2.0,2.0,2.0,12.0,4.0,1,1,0.16,34.0
3.15,42.0,2.0,2.0,2.0,5.0,3.5,1,1,0.21,11.0
12.8,50.0,4.0,3.0,5.0,3.0,5.0,1,1,0.99,9.0
9.25,40.0,4.0,3.0,4.0,3.0,6.0,1,1,0.33,8.0
7.5,70.0,4.0,4.0,4.0,5.0,5.0,1,1,0.16,34.0
8.2,63.0,4.0,4.0,4.0,3.0,3.9,1,0,0.67,15.0
3.6,94.0,3.0,1.0,1.0,7.0,4.0,1,1,0.09,22.0
3.85,35.0,3.0,2.0,3.0,3.5,3.5,0,0,0.09,22.0
3.75,63.0,3.0,2.0,3.0,3.0,4.0,1,1,0.12,17.0
9.1,40.0,4.0,3.0,4.0,3.0,3.5,1,1,0.65,8.0
1.43,43.3,2.0,2.0,2.0,3.0,4.5,1,1,0.09,25.0
7.6,120.0,4.0,6.0,4.0,4.0,4.0,1,0,0.21,11.0
7.5,21.0,4.0,5.0,6.0,6.0,3.6,1,1,0.31,10.0
3.75,100.0,5.0,5.0,2.0,8.0,5.0,1,1,0.12,10.0
7.5,40.0,4.0,4.0,6.0,3.0,5.0,1,1,0.65,8.0
8.7,90.0,4.0,5.0,4.0,7.0,5.0,1,1,0.28,10.0
15.2,45.0,4.0,3.0,4.0,6.0,4.0,1,1,1.41,13.0
22.4,60.0,5.0,4.0,4.0,6.0,6.3,1,1,1.7,17.0
6.8,30.0,2.0,2.0,2.0,4.0,6.4,1,0,0.35,14.0
16.9,40.0,4.0,3.0,4.0,5.0,3.5,1,1,1.41,13.0
11.0,45.0,2.0,2.0,3.0,5.0,4.8,1,1,0.35,14.0
13.25,48.0,4.0,3.0,4.0,5.0,3.5,1,1,0.99,9.0
7.95,34.0,4.0,3.0,4.0,2.5,3.5,1,1,1.41,13.0
6.05,30.0,3.0,3.0,5.0,3.0,3.9,1,1,0.31,10.0
18.9,57.0,5.0,4.0,5.0,6.0,3.5,1,1,1.7,17.0
9.1,36.0,4.0,3.0,4.0,2.0,3.4,1,1,0.65,8.0
9.2,40.0,4.0,3.0,4.0,4.0,4.0,1,1,1.46,15.0
11.3,47.0,6.0,5.0,5.0,6.0,4.1,1,1,1.46,15.0
5.3,56.0,3.0,4.0,2.0,6.0,4.0,1,1,0.21,11.0
19.8,50.0,6.0,4.0,5.0,8.0,4.0,1,1,1.7,17.0
18.5,45.0,3.0,5.0,6.0,6.0,3.6,1,1,0.65,8.0
9.5,36.0,6.0,4.0,5.0,2.5,3.3,1,1,0.65,8.0
20.0,65.0,4.0,4.0,5.0,6.0,5.0,1,1,0.33,8.0
18.5,42.0,6.0,5.0,6.0,10.0,3.6,1,1,0.65,8.0
10.9,45.0,4.0,4.0,4.0,2.5,3.7,1,1,1.7,17.0
6.7,125.0,5.0,4.0,2.0,6.0,5.0,1,0,0.21,11.0
11.6,50.0,4.0,3.0,4.0,3.2,5.0,1,1,1.41,13.0
6.7,36.0,4.0,4.0,5.0,2.5,4.0,1,1,0.65,8.0
3.1,52.0,4.0,3.0,4.0,3.0,4.5,1,1,0.11,17.0
5.28,35.0,4.0,4.0,5.0,2.5,3.5,1,1,0.24,20.0
5.9,64.0,3.0,3.0,3.0,4.0,4.2,1,1,0.28,10.0
3.8,28.0,3.0,2.0,2.0,3.0,3.5,1,0,0.72,15.0
14.0,96.0,6.0,5.0,4.0,8.0,4.0,1,1,0.72,15.0
6.95,35.0,3.0,4.0,5.0,3.5,4.2,1,1,0.33,8.0
14.0,40.0,6.0,4.0,5.0,5.0,4.0,1,1,0.65,8.0
10.0,121.0,4.0,4.0,1.0,12.0,3.8,1,1,0.67,15.0
10.5,40.0,4.0,6.0,4.0,4.0,5.0,1,1,0.33,8.0
6.4,60.0,4.0,4.0,4.0,10.0,4.23,1,1,0.16,34.0
7.89,95.0,5.0,5.0,5.0,6.0,5.0,1,1,0.21,11.0
5.8,70.0,4.0,4.0,3.0,4.0,4.0,1,1,0.19,10.0
8.3,40.0,3.0,4.0,5.0,5.0,4.0,1,1,0.72,15.0
6.7,48.0,4.0,5.0,5.0,4.0,5.2,1,1,0.35,14.0
7.5,87.0,3.0,2.0,2.0,8.0,6.0,1,1,0.68,11.0
14.5,48.0,5.0,3.0,4.0,5.0,3.9,1,1,1.7,17.0
15.0,55.0,3.0,4.0,6.0,4.0,4.5,1,1,1.7,17.0
11.95,46.0,8.0,4.0,5.0,3.0,6.0,1,1,1.7,17.0
16.6,53.2,4.0,3.0,4.0,7.0,4.6,1,0,0.31,10.0
2.55,57.0,3.0,2.0,1.0,4.0,4.5,1,0,0.12,7.0
5.0,41.0,4.0,4.0,4.0,3.0,4.0,1,0,0.24,20.0
6.8,80.0,4.0,2.0,2.0,3.0,5.0,1,1,0.28,10.0
3.25,72.8,2.0,2.0,1.0,8.0,5.0,1,1,0.12,10.0
10.9,90.0,4.0,4.0,4.0,8.0,5.0,1,0,0.68,11.0
9.9,44.0,4.0,5.0,7.0,7.5,3.5,1,1,0.22,13.0
9.5,64.0,5.0,4.0,3.0,6.0,4.0,1,1,0.68,11.0
3.45,65.0,3.0,3.0,2.0,5.0,4.0,1,1,0.57,6.0
5.6,80.0,3.0,2.0,2.0,5.0,4.0,1,1,0.1,4.0
5.45,40.0,4.0,4.0,4.0,10.0,5.0,1,1,0.24,20.0
15.5,45.0,4.0,4.0,5.0,8.0,4.0,1,1,0.99,9.0
15.0,55.0,6.0,3.0,5.0,4.0,5.0,1,1,1.7,17.0
4.8,35.0,3.0,4.0,5.0,3.0,4.0,1,1,0.22,13.0
8.9,101.3,2.0,2.0,2.0,4.0,6.0,1,1,0.67,15.0
19.5,86.0,4.0,4.0,3.0,12.0,4.5,1,1,1.7,17.0
14.35,50.0,4.0,5.0,7.0,3.0,5.0,1,1,0.33,8.0
22.0,50.0,4.0,5.0,5.0,6.0,4.1,1,1,0.65,8.0
19.0,68.0,4.0,4.0,5.0,8.0,5.0,1,1,0.65,8.0
6.56,36.0,4.0,4.0,5.0,2.0,3.8,1,1,0.31,10.0
5.25,60.0,4.0,4.0,2.0,8.0,4.0,1,1,0.21,11.0
22.0,52.0,4.0,4.0,6.0,5.0,4.0,1,0,1.41,13.0
7.4,42.0,5.0,4.0,5.0,2.0,4.5,1,1,1.46,15.0
11.2,54.0,2.0,2.0,2.0,3.0,4.0,1,0,1.7,17.0
8.5,35.2,5.0,6.0,6.0,2.5,4.5,1,1,0.29,13.0
14.8,84.0,5.0,5.0,4.0,8.0,4.5,1,1,0.67,15.0
6.0,50.0,4.0,3.0,4.0,6.0,3.6,1,1,0.28,10.0
6.4,56.0,4.0,5.0,4.0,5.0,4.0,1,1,0.07,7.0
5.2,60.0,4.0,5.0,3.0,3.0,5.0,1,1,0.28,10.0
6.8,76.8,4.0,5.0,4.0,4.0,4.0,1,1,0.07,7.0
4.4,44.0,4.0,2.0,5.0,3.0,3.5,1,0,0.25,16.0
6.9,52.0,4.0,5.0,4.0,7.0,4.0,1,1,0.07,7.0
13.5,40.0,5.0,3.0,5.0,6.0,3.6,1,1,0.65,8.0
4.3,31.0,4.0,3.0,4.0,3.0,3.3,1,1,0.3,15.0
7.2,65.0,3.0,3.0,2.0,5.0,4.5,1,1,0.09,6.0
7.6,40.0,3.0,4.0,5.0,3.2,5.1,1,0,0.22,13.0
9.2,60.0,4.0,4.0,5.0,3.0,5.0,1,1,0.33,8.0
6.3,53.0,5.0,4.0,4.0,8.0,4.0,1,1,0.19,10.0
1.78,75.0,4.0,2.0,2.0,5.0,5.0,1,1,0.12,7.0
6.7,30.0,3.0,4.0,6.0,2.2,3.9,1,1,0.35,14.0
11.95,56.0,4.0,3.0,4.0,3.0,5.0,1,1,1.41,13.0
5.95,60.0,3.0,3.0,3.0,12.0,4.0,1,1,0.21,11.0
14.2,50.0,5.0,4.0,5.0,4.0,3.8,1,1,0.31,10.0
4.25,108.0,3.0,4.0,2.0,4.0,5.0,1,0,0.12,14.0
9.8,75.0,4.0,4.0,4.0,10.0,4.0,1,1,1.39,10.0
8.5,46.1,4.0,3.0,5.0,2.0,4.0,1,1,1.7,17.0
11.0,63.0,6.0,7.0,5.0,8.0,4.0,1,1,0.67,15.0
12.5,69.0,4.0,4.0,4.0,5.0,4.5,1,0,0.67,15.0
6.85,53.0,6.0,7.0,5.0,5.0,4.5,1,1,0.11,17.0
7.8,80.0,2.0,2.0,2.0,6.0,4.0,1,1,0.68,11.0
5.85,30.0,3.0,4.0,5.0,2.5,3.7,1,0,0.35,14.0
10.0,40.0,4.0,4.0,4.0,3.0,5.0,1,1,1.41,13.0
15.0,68.0,8.0,8.0,7.0,10.0,6.0,1,1,0.65,8.0
7.99,55.0,3.0,4.0,4.0,4.5,4.0,1,1,0.68,11.0
17.6,120.0,4.0,3.0,4.0,8.0,6.0,1,1,0.99,9.0
2.45,35.7,2.0,2.0,2.0,5.0,5.0,1,0,0.16,34.0
14.1,72.0,8.0,8.0,4.0,5.0,6.2,1,1,2.04,10.0
2.75,48.6,3.0,3.0,2.0,5.0,4.0,1,0,0.72,15.0
9.5,58.0,5.0,4.0,4.0,2.5,5.0,1,1,0.99,9.0
9.0,97.0,4.0,4.0,3.0,7.5,5.0,1,1,0.39,9.0
11.8,83.0,3.0,2.0,2.0,3.0,6.5,1,1,0.29,13.0
24.3,90.0,5.0,4.0,5.0,12.0,5.0,1,1,0.35,14.0
19.8,56.0,3.0,4.0,5.0,6.0,5.3,1,1,1.41,13.0
3.2,41.8,3.0,2.0,3.0,3.0,3.7,1,1,0.09,22.0
3.84,80.0,3.0,2.0,2.0,2.5,5.0,1,0,0.15,17.0
5.4,50.0,2.0,3.0,2.0,3.0,5.0,1,1,0.28,10.0
9.0,60.0,5.0,4.0,3.0,6.0,4.2,1,1,1.39,10.0
24.5,82.0,6.0,6.0,7.0,5.0,5.0,1,1,0.65,8.0
4.9,60.0,3.0,2.0,2.0,3.0,5.0,1,0,0.28,10.0
12.5,55.0,6.0,6.0,8.0,6.0,5.0,1,1,0.65,8.0
25.5,113.0,7.0,6.0,7.0,6.0,5.6,1,1,0.22,13.0
9.9,97.0,3.0,4.0,3.0,5.0,6.5,1,1,0.72,15.0
9.0,40.0,4.0,5.0,6.0,4.0,4.6,1,1,0.65,8.0
12.5,73.0,6.0,5.0,5.0,5.0,4.5,1,1,0.72,15.0
13.4,100.0,3.0,2.0,2.0,8.0,4.5,1,1,0.67,15.0
12.8,50.0,5.0,5.0,4.0,5.0,5.0,1,1,0.99,9.0
9.3,36.0,5.0,3.0,4.0,3.0,6.0,1,1,0.33,8.0
4.05,32.0,3.0,4.0,5.0,3.0,3.5,1,1,0.24,20.0
12.0,99.0,5.0,5.0,4.0,4.0,4.0,0,1,0.21,11.0
13.8,66.0,3.0,3.0,3.0,6.0,4.0,1,1,0.67,15.0
12.6,37.0,4.0,3.0,5.0,6.0,3.8,1,1,1.46,15.0
8.6,54.0,3.0,2.0,3.0,3.0,3.6,1,0,0.31,10.0
7.3,33.0,4.0,5.0,4.0,4.0,4.0,1,1,2.04,10.0
12.2,46.2,1.0,1.0,1.0,3.0,4.2,1,1,0.33,8.0
3.45,30.0,4.0,3.0,3.0,3.0,3.0,1,1,0.61,12.0
18.2,57.0,4.0,5.0,6.0,4.0,4.0,1,1,1.3,10.0
4.65,30.0,3.0,4.0,5.0,3.0,3.0,1,0,0.24,20.0
8.8,52.0,5.0,6.0,5.0,8.0,4.0,1,1,0.61,12.0
3.89,29.0,2.0,2.0,2.0,3.0,3.0,1,1,0.52,10.0
8.7,66.0,5.0,6.0,5.0,6.0,4.0,1,1,0.61,12.0
7.95,90.0,3.0,3.0,3.0,10.0,4.5,1,1,0.08,8.0
10.3,40.0,3.0,3.0,4.0,3.0,4.0,1,0,1.46,15.0
5.4,41.0,4.0,4.0,3.0,5.0,5.0,1,1,0.67,15.0
4.7,86.42,3.0,3.0,3.0,10.0,5.8,1,1,0.09,22.0
7.4,30.0,3.0,3.0,5.0,5.0,5.0,1,1,0.33,8.0
12.8,53.0,6.0,5.0,5.0,3.0,4.0,1,1,0.65,8.0
7.9,52.0,2.0,2.0,2.0,6.0,4.0,1,1,0.68,11.0
25.5,75.0,4.0,6.0,5.0,6.0,5.0,1,1,0.22,13.0
5.65,68.0,3.0,2.0,2.0,7.0,4.5,1,0,0.61,12.0
0.59,44.0,2.0,1.0,2.0,5.0,5.0,1,1,0.05,20.0
9.0,70.0,4.0,3.0,3.0,5.0,5.0,1,1,0.16,34.0
8.1,95.0,4.0,5.0,3.0,5.0,4.2,1,1,0.16,34.0
23.8,50.0,3.0,5.0,6.0,10.0,4.3,1,1,1.46,15.0
5.95,35.0,3.0,3.0,4.0,3.5,4.7,1,0,0.65,8.0
24.5,65.0,5.0,7.0,6.0,6.0,5.5,1,1,0.65,8.0
7.1,32.0,3.0,3.0,4.0,2.5,4.0,1,1,1.41,13.0
12.8,53.0,6.0,5.0,5.0,3.0,4.0,1,1,0.65,8.0
8.5,60.3,4.0,5.0,4.0,5.0,4.2,1,1,0.16,34.0
7.9,47.0,4.0,4.0,6.0,2.0,5.0,1,1,0.65,8.0
3.86,27.0,3.0,3.0,4.0,3.0,3.6,1,1,0.61,12.0
5.8,60.4,4.0,3.0,3.0,4.0,4.0,1,0,0.16,34.0
11.6,66.0,3.0,2.0,2.0,6.0,4.0,1,1,2.24,11.0
8.8,64.0,4.0,5.0,5.0,7.0,4.2,1,1,0.67,15.0
11.5,50.0,4.0,3.0,4.0,11.5,4.0,1,1,0.3,15.0
7.0,40.0,6.0,6.0,6.0,12.0,3.3,0,1,0.29,13.0
4.58,52.0,3.0,3.0,4.0,3.5,5.5,1,1,0.13,24.0
3.82,48.0,3.0,3.0,3.0,6.0,4.0,1,0,0.21,11.0
15.0,112.0,4.0,5.0,5.0,12.0,6.0,1,1,0.68,11.0
6.05,72.0,3.0,3.0,3.0,3.5,3.4,1,1,0.22,13.0
12.0,63.0,4.0,5.0,4.0,5.0,4.32,1,1,2.04,10.0
5.4,69.8,4.0,4.0,1.0,4.0,4.77,1,1,0.16,34.0
5.3,56.0,3.0,3.0,3.0,5.0,4.0,1,1,0.21,11.0
8.0,43.1,5.0,6.0,6.0,1.9,2.7,1,0,0.33,8.0
19.7,60.0,5.0,6.0,7.0,12.0,4.5,1,1,1.7,17.0
4.1,48.0,2.0,2.0,2.0,4.0,3.0,1,1,0.21,11.0
8.3,40.0,4.0,4.0,6.0,3.0,3.8,1,1,1.7,17.0
11.4,50.0,4.0,6.0,8.0,5.5,5.0,1,1,0.22,13.0
5.0,55.5,2.0,2.0,2.0,7.0,3.7,1,1,0.19,10.0
2.5,33.0,3.0,3.0,4.0,5.0,3.5,1,1,0.13,30.0
5.7,120.0,4.0,5.0,1.0,8.0,6.0,1,1,0.16,34.0
7.0,50.0,2.0,1.0,2.0,2.0,3.5,1,1,0.22,13.0
9.5,55.0,4.0,3.0,4.0,4.0,4.5,1,1,0.3,15.0
14.5,50.0,4.0,4.0,5.0,5.0,4.0,1,1,1.7,17.0
5.95,47.0,4.0,4.0,4.0,3.0,3.7,1,0,0.25,16.0
5.3,60.0,3.0,3.0,2.0,5.0,4.0,1,1,0.21,11.0
1.52,44.0,3.0,3.0,2.0,5.0,5.0,1,1,0.72,15.0
11.0,40.0,4.0,4.0,7.0,3.0,4.0,1,1,1.7,17.0
12.0,42.0,4.0,3.0,5.0,6.0,4.0,1,1,1.7,17.0
18.2,50.0,4.0,4.0,5.0,7.0,5.0,1,1,1.7,17.0
