Price,Area,Bedrooms,Bathrooms,Floors,AccessWidth,FacadeWidth,LegalStatus,Furnishing,District,Province,Population,DistrictArea,CommuneCount,CommuneDensity,Distribute
5.2,90.0,2.0,2.0,1.0,4.0,5.5,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
6.95,70.0,5.0,5.0,4.0,6.0,4.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
4.7,54.0,3.0,2.0,2.0,3.0,4.1,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
2.24,48.0,3.0,4.0,3.0,6.0,4.0,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,0.68,30.146
4.65,96.0,3.0,3.0,2.0,6.0,5.0,yes,yes,long thành,đồng nai,246051.0,430.7,14.0,0.03,571
6.0,38.0,3.0,4.0,5.0,2.5,3.1,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
4.7,25.0,3.0,4.0,5.0,2.5,3.3,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
5.6,33.0,3.0,4.0,5.0,3.8,4.3,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
3.5,109.3,2.0,1.0,1.0,5.0,5.0,yes,no,liên chiểu,đà nẵng,166832.0,80.9,5.0,0.06,2.060
4.15,48.0,2.0,2.0,1.0,4.0,4.0,yes,yes,quận 12,hồ chí minh,620146.0,52.8,11.0,0.21,11.745
11.8,69.0,3.0,4.0,3.0,5.0,4.2,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
3.1,40.0,1.0,1.0,1.0,6.0,3.1,yes,yes,quận 6,hồ chí minh,233561.0,7.2,10.0,1.39,32.439
13.4,52.0,5.0,4.0,5.0,11.0,4.5,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,0.65,23.516
6.45,90.0,4.0,5.0,4.0,3.0,4.25,yes,yes,lê chân,hải phòng,219762.0,11.9,7.0,0.59,18.467
21.6,55.0,4.0,4.0,5.0,3.5,3.9,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,0.31,8.364
9.8,76.0,5.0,3.0,5.0,6.0,4.0,yes,no,bình tân,hồ chí minh,784173.0,51.9,10.0,0.19,15.109
4.9,61.5,4.0,5.0,3.0,6.0,4.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
7.3,64.0,4.0,5.0,4.0,7.0,4.0,yes,no,bình tân,hồ chí minh,784173.0,51.9,10.0,0.19,15.109
15.9,48.0,5.0,4.0,6.0,4.0,4.2,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,1.7,37.161
13.2,66.0,6.0,6.0,5.0,5.0,4.0,yes,no,quận 5,hồ chí minh,159073.0,4.3,10.0,2.33,36.994
7.45,50.4,3.0,4.0,3.0,4.0,4.2,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
6.5,31.0,3.0,3.0,4.0,2.5,3.2,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,0.99,32.255
2.8,67.0,4.0,4.0,3.0,6.0,4.0,yes,yes,biên hòa,đồng nai,1055414.0,263.6,25.0,0.09,4.004
6.75,45.0,4.0,4.0,4.0,3.0,4.0,yes,no,hai bà trưng,hà nội,303586.0,10.3,15.0,1.46,29.474
5.2,40.0,4.0,3.0,4.0,4.0,4.0,yes,yes,quận 11,hồ chí minh,209867.0,5.1,10.0,1.96,41.150
4.9,32.0,3.0,4.0,5.0,2.0,6.0,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,0.3,8.021
14.0,56.0,6.0,4.0,5.0,12.0,4.8,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,0.65,23.516
7.0,83.0,5.0,5.0,4.0,6.0,4.0,yes,no,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
8.0,40.0,3.0,4.0,5.0,4.0,5.0,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,0.99,32.255
6.7,76.0,4.0,3.0,2.0,5.0,4.0,no,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
2.49,60.0,3.0,2.0,3.0,5.0,4.4,yes,yes,an dương,hải phòng,171227.0,78.9,10.0,0.13,2.169
3.58,36.0,2.0,2.0,2.0,3.0,4.0,yes,yes,quận 8,hồ chí minh,424667.0,19.2,10.0,0.52,22.118
13.5,71.0,4.0,5.0,4.0,8.0,4.3,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
4.65,52.6,4.0,4.0,3.0,5.0,4.65,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
10.3,45.0,5.0,5.0,6.0,6.0,4.2,yes,yes,bắc từ liêm,hà nội,340605.0,45.2,13.0,0.29,7.529
15.5,100.0,8.0,8.0,4.0,7.5,5.0,yes,yes,sơn trà,đà nẵng,157415.0,63.4,6.0,0.09,2.483
15.7,72.0,4.0,6.0,4.0,8.0,4.0,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
6.1,38.0,3.0,4.0,4.0,2.5,4.1,yes,no,hà đông,hà nội,397854.0,49.6,15.0,0.3,8.021
6.39,54.0,3.0,4.0,4.0,8.0,4.0,yes,yes,nhà bè,hồ chí minh,206837.0,100.4,7.0,0.07,2.060
3.8,50.0,4.0,3.0,4.0,2.5,4.0,yes,yes,lê chân,hải phòng,219762.0,11.9,7.0,0.59,18.467
4.0,34.0,3.0,3.0,5.0,2.5,3.01,yes,yes,thanh oai,hà nội,211029.0,123.9,20.0,0.16,1.703
7.95,52.0,4.0,5.0,4.0,5.0,4.0,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
6.1,31.0,3.0,4.0,5.0,2.5,3.25,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,0.3,8.021
9.3,61.0,4.0,5.0,5.0,6.0,4.1,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,0.68,30.146
9.6,80.0,2.0,2.0,1.0,6.0,6.0,yes,no,quận 7,hồ chí minh,360155.0,35.7,10.0,0.28,10.088
4.6,49.0,2.0,2.0,2.0,8.0,4.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
20.0,50.0,6.0,6.0,7.0,12.0,5.0,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,0.3,8.021
8.6,40.0,5.0,5.0,7.0,2.5,4.2,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
8.5,33.2,4.0,4.0,4.0,3.5,3.5,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,0.3,8.021
5.35,30.0,4.0,4.0,5.0,3.0,3.0,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,0.3,8.021
2.85,35.0,3.0,3.0,3.0,2.5,3.6,yes,yes,chương mỹ,hà nội,337326.0,237.4,30.0,0.13,1.421
8.5,76.0,4.0,4.0,3.0,4.0,4.1,yes,no,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
9.6,74.0,8.0,8.0,6.0,2.0,4.0,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,0.33,6.578
6.5,68.0,4.0,4.0,3.0,8.0,5.2,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,0.68,30.146
3.65,32.3,3.0,4.0,4.0,3.0,5.0,yes,yes,chương mỹ,hà nội,337326.0,237.4,30.0,0.13,1.421
13.0,95.0,4.0,5.0,4.0,8.0,5.0,yes,no,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
8.5,70.0,4.0,2.0,1.0,3.0,4.0,yes,no,quận 3,hồ chí minh,190375.0,4.9,10.0,2.04,38.852
6.1,33.0,5.0,4.0,5.0,3.0,5.0,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,0.3,8.021
4.5,46.0,4.0,3.0,4.0,3.0,4.0,yes,yes,thanh trì,hà nội,275745.0,63.5,16.0,0.25,4.342
7.4,64.0,3.0,3.0,2.0,6.0,3.1,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
7.6,35.0,3.0,3.0,5.0,5.0,4.5,yes,yes,bắc từ liêm,hà nội,340605.0,45.2,13.0,0.29,7.529
6.5,35.0,3.0,4.0,5.0,2.0,4.0,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,0.3,8.021
2.55,65.0,2.0,2.0,2.0,5.0,5.7,yes,yes,biên hòa,đồng nai,1055414.0,263.6,25.0,0.09,4.004
8.5,50.0,4.0,3.0,3.0,3.0,4.0,yes,yes,quận 10,hồ chí minh,234819.0,5.7,11.0,1.93,41.196
5.9,39.0,2.0,2.0,2.0,3.0,4.4,yes,no,quận 10,hồ chí minh,234819.0,5.7,11.0,1.93,41.196
11.3,45.1,3.0,3.0,3.0,4.5,5.0,yes,yes,quận 10,hồ chí minh,234819.0,5.7,11.0,1.93,41.196
5.96,32.0,3.0,4.0,5.0,3.0,4.0,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
6.68,60.0,4.0,5.0,4.0,12.0,4.0,yes,yes,quận 12,hồ chí minh,620146.0,52.8,11.0,0.21,11.745
6.5,60.0,3.0,4.0,3.0,6.0,4.0,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
6.4,71.0,4.0,4.0,4.0,8.0,4.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
12.5,69.7,4.0,4.0,3.0,12.0,4.0,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
4.45,60.0,2.0,2.0,2.0,6.0,4.0,yes,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
7.65,98.0,3.0,3.0,3.0,6.0,4.7,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,0.19,15.109
3.3,48.0,3.0,3.0,3.0,8.0,3.6,no,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
3.2,81.0,4.0,4.0,3.0,7.0,5.0,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
6.9,66.0,4.0,4.0,4.0,8.0,4.0,yes,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
3.6,40.0,1.0,1.0,1.0,4.0,4.0,yes,no,tân phú,hồ chí minh,485348.0,16.1,11.0,0.68,30.146
3.1,98.0,3.0,2.0,2.0,3.0,3.0,yes,yes,nha trang,khánh hòa,422601.0,254.3,22.0,0.09,1.660
6.2,30.0,3.0,4.0,4.0,5.0,4.0,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,0.65,23.516
4.2,35.0,4.0,2.0,4.0,3.5,3.49,yes,yes,nha trang,khánh hòa,422601.0,254.3,22.0,0.09,1.660
6.55,35.0,3.0,4.0,5.0,2.3,3.5,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
7.5,100.0,3.0,3.0,2.0,6.0,4.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
6.8,31.6,3.0,3.0,5.0,10.0,3.42,yes,yes,bắc từ liêm,hà nội,340605.0,45.2,13.0,0.29,7.529
5.6,50.0,2.0,2.0,2.0,4.0,4.3,yes,no,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
8.3,40.0,4.0,4.0,5.0,5.0,6.0,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
4.99,39.6,3.0,3.0,2.0,4.0,4.0,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
3.0,17.0,2.0,2.0,2.0,2.5,4.4,yes,no,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
11.5,55.0,6.0,4.0,5.0,4.0,4.5,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,0.65,23.516
3.85,35.0,3.0,4.0,5.0,2.5,3.5,yes,no,hoài đức,hà nội,262978.0,85.0,20.0,0.24,3.094
18.0,105.0,3.0,4.0,5.0,5.0,5.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
2.3,91.0,3.0,2.0,1.0,6.0,6.5,yes,yes,vĩnh cửu,đồng nai,164003.0,1095.7,10.0,0.01,150
1.95,14.0,3.0,3.0,4.0,2.0,5.0,yes,yes,hoàn kiếm,hà nội,135618.0,5.3,18.0,3.4,25.588
2.65,60.0,4.0,5.0,3.0,6.0,4.0,yes,yes,bình chánh,hồ chí minh,705508.0,252.7,16.0,0.06,2.792
8.3,36.0,4.0,4.0,5.0,4.0,3.8,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,0.31,8.364
7.4,80.0,4.0,5.0,4.0,8.0,4.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,0.19,15.109
6.8,60.0,3.0,3.0,3.0,10.0,4.0,yes,no,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
2.77,77.0,3.0,2.0,2.0,4.0,4.2,yes,yes,liên chiểu,đà nẵng,166832.0,80.9,5.0,0.06,2.060
6.3,68.5,4.0,3.0,4.0,5.0,5.0,yes,yes,lê chân,hải phòng,219762.0,11.9,7.0,0.59,18.467
1.8,33.0,2.0,1.0,2.0,3.0,5.4,no,yes,thanh trì,hà nội,275745.0,63.5,16.0,0.25,4.342
6.3,45.0,4.0,4.0,5.0,5.0,5.1,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,1.7,37.161
5.5,48.5,4.0,3.0,5.0,8.0,5.6,yes,yes,ngô quyền,hải phòng,165309.0,11.3,8.0,0.71,14.629
7.89,85.0,5.0,6.0,4.0,8.0,5.0,yes,yes,nhà bè,hồ chí minh,206837.0,100.4,7.0,0.07,2.060
5.65,45.0,3.0,2.0,2.0,4.0,3.2,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
15.5,86.0,5.0,5.0,4.0,6.0,5.2,yes,yes,phú nhuận,hồ chí minh,163961.0,4.9,11.0,2.24,33.461
3.58,35.0,2.0,2.0,2.0,3.8,4.2,yes,yes,quận 8,hồ chí minh,424667.0,19.2,10.0,0.52,22.118
5.19,121.0,8.0,8.0,1.0,5.0,5.66,yes,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
11.8,60.0,4.0,3.0,4.0,6.0,6.0,yes,no,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
15.9,48.0,2.0,5.0,6.0,6.0,4.2,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,1.7,37.161
6.5,73.0,7.0,5.0,5.0,2.5,5.0,yes,no,nam từ liêm,hà nội,269076.0,32.2,10.0,0.31,8.364
8.9,67.0,3.0,3.0,4.0,6.0,4.2,yes,yes,lê chân,hải phòng,219762.0,11.9,7.0,0.59,18.467
5.9,52.0,4.0,3.0,4.0,2.0,4.0,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,0.31,8.364
5.5,52.0,2.0,2.0,2.0,8.0,4.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,0.19,15.109
4.9,31.0,3.0,4.0,5.0,2.0,3.3,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,0.31,8.364
10.8,54.0,4.0,4.0,5.0,2.0,5.8,yes,yes,cầu giấy,hà nội,292536.0,12.4,8.0,0.65,23.516
9.1,54.0,3.0,5.0,5.0,4.0,4.8,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,1.7,37.161
6.2,45.0,2.0,2.0,2.0,6.0,3.6,yes,no,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
3.4,29.0,2.0,2.0,2.0,6.0,4.0,yes,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,0.19,15.109
2.25,30.0,2.0,2.0,2.0,5.0,3.0,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
4.35,32.0,3.0,3.0,3.0,3.0,3.2,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,1.7,37.161
7.8,54.0,5.0,4.0,5.0,3.0,4.5,yes,yes,bắc từ liêm,hà nội,340605.0,45.2,13.0,0.29,7.529
3.6,43.0,2.0,2.0,2.0,3.0,3.5,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
5.5,32.0,4.0,4.0,5.0,3.0,4.0,yes,yes,hà đông,hà nội,397854.0,49.6,15.0,0.3,8.021
23.0,84.0,4.0,4.0,3.0,8.0,5.0,yes,no,hai bà trưng,hà nội,303586.0,10.3,15.0,1.46,29.474
4.8,64.0,2.0,1.0,1.0,5.0,4.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
4.38,60.0,3.0,2.0,2.0,3.0,6.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
3.7,38.0,2.0,2.0,2.0,5.0,4.0,yes,yes,quận 12,hồ chí minh,620146.0,52.8,11.0,0.21,11.745
13.5,74.0,4.0,4.0,4.0,5.0,4.5,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
4.49,100.0,2.0,2.0,2.0,6.0,5.0,yes,yes,hóc môn,hồ chí minh,542243.0,109.2,12.0,0.11,4.966
10.0,85.0,3.0,2.0,2.0,5.0,5.0,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
6.2,40.0,3.0,3.0,5.0,2.5,5.0,yes,no,hai bà trưng,hà nội,303586.0,10.3,15.0,1.46,29.474
3.58,40.5,2.0,2.0,2.0,3.5,4.5,yes,yes,quận 8,hồ chí minh,424667.0,19.2,10.0,0.52,22.118
13.25,50.0,3.0,2.0,4.0,4.0,3.3,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,0.99,32.255
11.0,63.0,5.0,5.0,4.0,8.0,4.0,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
9.2,40.0,3.0,5.0,6.0,2.5,3.6,yes,yes,ba đình,hà nội,221893.0,9.2,13.0,1.41,24.119
13.8,106.6,2.0,2.0,2.0,6.0,4.0,yes,no,bắc từ liêm,hà nội,340605.0,45.2,13.0,0.29,7.529
5.8,55.5,4.0,3.0,3.0,9.0,4.0,yes,yes,quận 12,hồ chí minh,620146.0,52.8,11.0,0.21,11.745
6.0,53.0,4.0,3.0,3.0,8.0,4.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
6.4,63.0,2.0,2.0,2.0,5.0,6.3,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
1.0,125.0,2.0,2.0,2.0,6.0,5.0,yes,yes,trảng bàng,tây ninh,161831.0,340.1,10.0,0.03,476
8.6,83.0,5.0,3.0,4.0,5.0,4.5,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
3.2,50.0,2.0,3.0,2.0,8.0,4.0,yes,no,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
5.5,42.0,4.0,4.0,3.0,5.0,4.0,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
4.29,60.0,4.0,3.0,2.0,5.0,5.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
3.3,106.0,3.0,4.0,3.0,6.0,5.0,yes,no,cần đước,long an,187359.0,220.5,17.0,0.08,850
8.5,90.0,3.0,3.0,3.0,6.0,4.0,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
8.0,36.0,3.0,5.0,6.0,4.0,3.6,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,0.31,8.364
7.8,42.0,3.0,2.0,2.0,6.0,3.5,no,no,quận 10,hồ chí minh,234819.0,5.7,11.0,1.93,41.196
12.46,53.0,4.0,4.0,4.0,5.0,4.2,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,0.99,32.255
6.0,40.0,2.0,2.0,2.0,3.0,4.0,yes,no,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
6.2,37.0,3.0,4.0,5.0,3.0,4.4,yes,no,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
2.35,40.0,2.0,2.0,2.0,3.0,4.0,no,yes,bình tân,hồ chí minh,784173.0,51.9,10.0,0.19,15.109
1.65,60.0,2.0,1.0,1.0,3.0,4.0,yes,yes,thủy nguyên,hải phòng,397570.0,269.1,21.0,0.08,1.477
10.5,63.0,6.0,7.0,4.0,6.0,4.5,yes,yes,quận 10,hồ chí minh,234819.0,5.7,11.0,1.93,41.196
2.4,100.0,2.0,1.0,1.0,6.0,4.0,yes,yes,cái răng,cần thơ,105393.0,66.8,7.0,0.1,1.578
5.95,31.0,3.0,3.0,4.0,2.0,3.6,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
15.8,72.0,4.0,7.0,5.0,12.0,4.0,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
8.5,60.0,4.0,7.0,4.0,6.0,5.0,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
4.5,53.0,3.0,3.0,3.0,3.0,3.0,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
8.05,38.0,4.0,4.0,4.0,5.0,5.0,yes,yes,quận 3,hồ chí minh,190375.0,4.9,10.0,2.04,38.852
8.5,60.0,3.0,4.0,4.0,5.0,4.0,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
2.9,79.0,4.0,3.0,2.0,6.0,6.0,yes,yes,thuận an,bình dương,508433.0,83.7,10.0,0.12,6.074
12.3,50.0,4.0,4.0,4.0,12.0,4.0,yes,no,hà đông,hà nội,397854.0,49.6,15.0,0.3,8.021
2.35,37.0,3.0,3.0,3.0,2.0,4.0,yes,yes,thái bình,thái bình,206037.0,68.1,19.0,0.28,3.026
4.9,46.0,2.0,2.0,2.0,4.0,3.5,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
3.69,100.0,3.0,2.0,2.0,4.0,5.0,yes,yes,cẩm lệ,đà nẵng,159295.0,35.8,6.0,0.17,4.450
2.0,42.0,2.0,2.0,2.0,5.5,4.0,no,yes,thanh xuân,hà nội,293524.0,9.1,9.0,0.99,32.255
15.15,48.0,4.0,4.0,5.0,6.0,4.0,yes,yes,hai bà trưng,hà nội,303586.0,10.3,15.0,1.46,29.474
3.9,58.0,3.0,3.0,2.0,4.0,5.8,yes,yes,thanh trì,hà nội,275745.0,63.5,16.0,0.25,4.342
2.95,79.5,4.0,5.0,3.0,6.2,5.0,yes,yes,gò vấp,hồ chí minh,676899.0,19.7,12.0,0.61,34.360
6.1,30.0,3.0,4.0,5.0,2.0,3.5,yes,yes,đống đa,hà nội,371606.0,10.0,17.0,1.7,37.161
12.98,88.0,4.0,4.0,2.0,12.0,5.0,yes,yes,quận 7,hồ chí minh,360155.0,35.7,10.0,0.28,10.088
16.7,50.0,4.0,6.0,7.0,3.0,3.8,yes,no,ba đình,hà nội,221893.0,9.2,13.0,1.41,24.119
2.8,120.0,3.0,2.0,2.0,8.0,6.0,yes,yes,bà rịa,bà rịa vũng tàu,108701.0,91.0,10.0,0.11,1.195
8.5,45.0,4.0,4.0,4.0,12.0,3.8,yes,no,quận 6,hồ chí minh,233561.0,7.2,10.0,1.39,32.439
6.5,34.0,3.0,4.0,4.0,2.0,3.7,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
7.5,30.0,3.0,4.0,6.0,3.0,4.0,yes,yes,bắc từ liêm,hà nội,340605.0,45.2,13.0,0.29,7.529
9.3,50.0,6.0,4.0,5.0,2.5,3.7,yes,no,cầu giấy,hà nội,292536.0,12.4,8.0,0.65,23.516
15.5,90.0,4.0,3.0,3.0,10.0,4.1,yes,yes,quận 10,hồ chí minh,234819.0,5.7,11.0,1.93,41.196
5.8,36.5,4.0,3.0,4.0,2.5,3.0,yes,yes,nam từ liêm,hà nội,269076.0,32.2,10.0,0.31,8.364
2.8,127.4,7.0,7.0,1.0,4.0,5.75,yes,no,thủ dầu một,bình dương,321607.0,118.9,14.0,0.12,2.705
1.55,134.0,3.0,3.0,2.0,5.0,5.0,yes,no,vĩnh cửu,đồng nai,164003.0,1095.7,10.0,0.01,150
9.9,54.0,8.0,6.0,6.0,3.5,3.6,yes,yes,quận 10,hồ chí minh,234819.0,5.7,11.0,1.93,41.196
21.5,50.0,3.0,4.0,5.0,3.0,4.0,yes,yes,thanh xuân,hà nội,293524.0,9.1,9.0,0.99,32.255
7.9,66.0,1.0,1.0,1.0,5.0,4.0,yes,no,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
14.0,100.0,5.0,4.0,3.0,10.0,5.0,yes,yes,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
7.9,30.0,3.0,5.0,6.0,3.0,3.45,yes,yes,long biên,hà nội,322549.0,59.8,13.0,0.22,5.394
4.5,26.0,3.0,4.0,5.0,3.0,3.5,yes,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
4.95,88.0,2.0,1.0,1.0,6.0,6.5,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
5.85,40.0,2.0,2.0,2.0,8.0,3.7,yes,yes,tân phú,hồ chí minh,485348.0,16.1,11.0,0.68,30.146
4.9,56.0,3.0,3.0,3.0,7.0,4.0,yes,no,bình tân,hồ chí minh,784173.0,51.9,10.0,0.19,15.109
12.0,93.0,4.0,5.0,3.0,6.0,5.5,yes,no,tân bình,hồ chí minh,474792.0,22.4,15.0,0.67,21.196
10.3,106.0,5.0,5.0,2.0,3.0,3.6,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
3.95,20.0,2.0,3.0,4.0,3.0,4.0,yes,yes,tây hồ,hà nội,160495.0,24.4,8.0,0.33,6.578
10.9,57.0,3.0,3.0,3.0,6.0,4.8,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
7.5,75.0,2.0,2.0,2.0,3.5,4.0,yes,yes,quận 4,hồ chí minh,175329.0,4.2,10.0,2.38,41.745
11.0,50.0,3.0,4.0,4.0,6.0,5.0,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
13.6,46.0,3.0,4.0,5.0,10.0,4.2,yes,yes,ba đình,hà nội,221893.0,9.2,13.0,1.41,24.119
3.35,82.0,2.0,1.0,1.0,6.0,5.0,yes,yes,cẩm lệ,đà nẵng,159295.0,35.8,6.0,0.17,4.450
5.9,40.0,4.0,4.0,4.0,4.0,3.0,yes,yes,thanh trì,hà nội,275745.0,63.5,16.0,0.25,4.342
3.65,60.0,2.0,2.0,2.0,4.0,4.2,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
7.5,29.7,5.0,4.0,4.0,5.0,5.0,yes,yes,bình thạnh,hồ chí minh,499164.0,20.8,15.0,0.72,23.998
7.7,94.0,2.0,2.0,1.0,6.0,4.0,yes,yes,thủ đức,hồ chí minh,1013795.0,211.6,34.0,0.16,4.791
4.75,27.0,2.0,2.0,3.0,3.0,3.0,yes,no,đống đa,hà nội,371606.0,10.0,17.0,1.7,37.161
2.7,50.0,3.0,2.0,2.0,2.0,5.5,no,yes,hoàng mai,hà nội,506347.0,40.3,14.0,0.35,12.564
2.4,60.0,2.0,2.0,2.0,4.7,4.0,yes,yes,thanh hóa,thanh hóa,436833.0,228.3,47.0,0.21,3.403
